Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Rating,Normal_Global_Sale,Platform_General,Year_Label,Scaled_Normal_Global_Sale,Normal_Global_Sale_Class
The BIGS,PSP,2007.0,Sports,Take-Two Interactive,0.1,0.0,0.0,0.01,0.11,E,0.013722247633791915,Sony_Playstation,1,0.004332145344376145,Low
[Prototype 2],PC,2012.0,Action,Activision,0.07,0.03,0.0,0.01,0.11,M,0.015383822290285454,PC,2,0.004949464464940656,Low
Cabela's North American Adventures,X360,2010.0,Sports,Activision,0.1,0.0,0.0,0.01,0.11,T,0.013722247633791915,Microsoft_Xbox,2,0.004332145344376145,Low
Rengoku: The Tower of Purgatory,PSP,2005.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,M,0.013722247633791915,Sony_Playstation,1,0.004332145344376145,Low
Dynasty Warriors Advance,GBA,2005.0,Action,Nintendo,0.08,0.03,0.0,0.0,0.11,E,0.013001780842060549,Nintendo,1,0.004064472793805275,Low
Tournament Pool,Wii,2009.0,Sports,Destineer,0.1,0.0,0.0,0.01,0.11,E,0.013722247633791915,Nintendo,2,0.004332145344376145,Low
Pro Evolution Soccer 2016,XOne,2015.0,Sports,Konami Digital Entertainment,0.04,0.06,0.0,0.01,0.11,E,0.01704539694677899,Microsoft_Xbox,3,0.005566783585505166,Low
Tiger Woods PGA Tour 06,GC,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,E,0.011416994788177823,Nintendo,1,0.003475682678812576,Low
ArmA III,PC,2013.0,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,0.11,M,0.01926082982210371,PC,3,0.006389875746257849,Low
Green Lantern: Rise of the Manhunters,DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0.0,0.01,0.11,E10+,0.013799036236402728,Nintendo,2,0.004360674349947956,Low
FIFA World Cup Germany 2006,PSP,2006.0,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,E,0.013722247633791915,Sony_Playstation,1,0.004332145344376145,Low
Fit in Six,Wii,2011.0,Sports,Ubisoft,0.1,0.0,0.0,0.01,0.11,E,0.013722247633791915,Nintendo,2,0.004332145344376145,Low
Reign of Fire,GC,2002.0,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,0.11,T,0.011416994788177823,Nintendo,0,0.003475682678812576,Low
Naruto Shippuden: Naruto vs. Sasuke,DS,2008.0,Action,Takara Tomy,0.07,0.0,0.03,0.0,0.11,E10+,0.027764440050840278,Nintendo,1,0.009549192823893748,Low
MLB 14: The Show,PSV,2014.0,Sports,Sony Computer Entertainment America,0.08,0.0,0.0,0.03,0.11,E,0.01848633053024172,Sony_Playstation,3,0.006102128686646904,Low
Rogue Warrior,X360,2009.0,Shooter,Bethesda Softworks,0.09,0.01,0.0,0.01,0.11,M,0.014276105852623094,Microsoft_Xbox,2,0.004537918384564315,Low
Sniper Elite,Wii,2010.0,Shooter,Reef Entertainment,0.07,0.02,0.0,0.01,0.11,M,0.013799036236402728,Nintendo,2,0.004360674349947956,Low
Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,M,0.011416994788177823,Microsoft_Xbox,0,0.003475682678812576,Low
WWE 2K17,X360,2016.0,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.11,T,0.014906752674065087,Microsoft_Xbox,3,0.004772220430324297,Low
Tom Clancy's Splinter Cell: Conviction,PC,2010.0,Action,Ubisoft,0.0,0.08,0.0,0.02,0.11,M,0.01950422699761471,PC,2,0.006480304262212358,Low
Rango: The Video Game,DS,2011.0,Action,Electronic Arts,0.07,0.03,0.0,0.01,0.11,E,0.015383822290285454,Nintendo,2,0.004949464464940656,Low
Dead to Rights II,XB,2005.0,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,M,0.011416994788177823,Microsoft_Xbox,1,0.003475682678812576,Low
Hysteria Hospital: Emergency Ward,DS,2009.0,Action,Oxygen Interactive,0.1,0.0,0.0,0.01,0.11,E,0.013722247633791915,Nintendo,2,0.004332145344376145,Low
Cabela's Dangerous Hunts 2,XB,2005.0,Sports,Activision,0.08,0.02,0.0,0.0,0.11,T,0.011416994788177823,Microsoft_Xbox,1,0.003475682678812576,Low
Fate/Extella: The Umbral Star,PS4,2016.0,Action,PQube,0.0,0.0,0.11,0.0,0.11,T,0.07534246575342465,Sony_Playstation,3,0.02722569316658497,Average
Big League Sports: Summer,DS,2009.0,Sports,Activision,0.09,0.0,0.0,0.01,0.11,E,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
X-Men: The Official Game,DS,2006.0,Action,Activision,0.1,0.0,0.0,0.01,0.1,E10+,0.013722247633791915,Nintendo,1,0.004332145344376145,Low
Rocky Balboa,PSP,2007.0,Sports,Ubisoft,0.01,0.09,0.0,0.01,0.1,T,0.01870697160327253,Sony_Playstation,1,0.006184102706069677,Low
Gravity Games Bike: Street Vert Dirt,PS2,2002.0,Sports,Midway Games,0.05,0.04,0.0,0.01,0.1,T,0.014906752674065087,Sony_Playstation,0,0.004772220430324297,Low
Top Spin,PS2,2005.0,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1,E,0.014906752674065087,Sony_Playstation,1,0.004772220430324297,Low
The Godfather: Mob Wars,PSP,2006.0,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1,M,0.012691319798740369,Sony_Playstation,1,0.0039491282695716156,Low
Pariah,XB,2005.0,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1,M,0.011416994788177823,Microsoft_Xbox,1,0.003475682678812576,Low
Cabela's Outdoor Adventures,XB,2005.0,Sports,Zoo Digital Publishing,0.08,0.02,0.0,0.0,0.1,T,0.011416994788177823,Microsoft_Xbox,1,0.003475682678812576,Low
Metal Slug 3,XB,2004.0,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,T,0.011416994788177823,Microsoft_Xbox,0,0.003475682678812576,Low
Winning Eleven: Pro Evolution Soccer 2007,X360,2006.0,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Microsoft_Xbox,1,0.0039491282695716156,Low
Gallop Racer 2006,PS2,2005.0,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,E,0.0497402874721039,Sony_Playstation,1,0.017713803875667507,Average
The First Templar,X360,2011.0,Action,Kalypso Media,0.06,0.04,0.0,0.01,0.1,T,0.015937680509116633,Microsoft_Xbox,2,0.005155237505128826,Low
Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,0.0,0.1,0.0,0.01,0.1,E,0.01926082982210371,PC,3,0.006389875746257849,Low
Metal Arms: Glitch in the System,GC,2003.0,Shooter,Vivendi Games,0.08,0.02,0.0,0.0,0.1,T,0.011416994788177823,Nintendo,0,0.003475682678812576,Low
Tom Clancy's Splinter Cell: Chaos Theory,GC,2005.0,Action,Ubisoft,0.08,0.02,0.0,0.0,0.1,M,0.011416994788177823,Nintendo,1,0.003475682678812576,Low
The Lord of the Rings: Conquest,DS,2009.0,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.1,E10+,0.014276105852623094,Nintendo,2,0.004537918384564315,Low
Imagine: Soccer Captain,DS,2009.0,Sports,Ubisoft,0.1,0.0,0.0,0.01,0.1,E,0.013722247633791915,Nintendo,2,0.004332145344376145,Low
Gretzky NHL,PSP,2005.0,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.01,0.1,E,0.013722247633791915,Sony_Playstation,1,0.004332145344376145,Low
Syberia,XB,2003.0,Action,Microids,0.08,0.02,0.0,0.0,0.1,T,0.011416994788177823,Microsoft_Xbox,0,0.003475682678812576,Low
G1 Jockey 3,PS2,2002.0,Sports,THQ,0.02,0.01,0.07,0.0,0.1,E,0.05159184720343788,Sony_Playstation,0,0.018401707498025267,Average
Family Fun Football,Wii,2009.0,Sports,Tecmo Koei,0.1,0.0,0.0,0.01,0.1,E,0.013722247633791915,Nintendo,2,0.004332145344376145,Low
Blades of Time,X360,2012.0,Action,Konami Digital Entertainment,0.07,0.02,0.0,0.01,0.1,M,0.013799036236402728,Microsoft_Xbox,2,0.004360674349947956,Low
Universe at War: Earth Assault,X360,2008.0,Action,Sega,0.09,0.01,0.0,0.01,0.1,T,0.014276105852623094,Microsoft_Xbox,1,0.004537918384564315,Low
Death By Degrees,PS2,2005.0,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,M,0.014906752674065087,Sony_Playstation,1,0.004772220430324297,Low
Doom 3,PC,2004.0,Shooter,Activision,0.05,0.04,0.0,0.01,0.1,M,0.014906752674065087,PC,0,0.004772220430324297,Low
Astro Boy: The Video Game,DS,2009.0,Action,D3Publisher,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
JU-ON: The Grudge,Wii,2009.0,Action,Rising Star Games,0.07,0.01,0.01,0.01,0.1,M,0.019063565251013152,Nintendo,2,0.006316586718245623,Low
FIFA Street,XB,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,E,0.011416994788177823,Microsoft_Xbox,1,0.003475682678812576,Low
America's Next Top Model,DS,2008.0,Action,Eidos Interactive,0.1,0.0,0.0,0.01,0.1,E10+,0.013722247633791915,Nintendo,1,0.004332145344376145,Low
Blitz: The League II,X360,2008.0,Sports,Midway Games,0.08,0.01,0.0,0.01,0.1,M,0.013245178017571548,Microsoft_Xbox,1,0.0041549013097597854,Low
Hot Wheels Ultimate Racing,PSP,2007.0,Action,Activision,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Sony_Playstation,1,0.0039491282695716156,Low
Hunter: The Reckoning,GC,2002.0,Action,Virgin Interactive,0.08,0.02,0.0,0.0,0.1,M,0.011416994788177823,Nintendo,0,0.003475682678812576,Low
Heavy Fire: Afghanistan,Wii,2011.0,Shooter,Mastiff,0.09,0.0,0.0,0.01,0.1,T,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
Dark Summit,XB,2001.0,Sports,THQ,0.08,0.02,0.0,0.0,0.1,T,0.011416994788177823,Microsoft_Xbox,0,0.003475682678812576,Low
NHL 2004,GC,2003.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,E,0.011416994788177823,Nintendo,0,0.003475682678812576,Low
Surf's Up,X360,2007.0,Sports,Ubisoft,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Microsoft_Xbox,1,0.0039491282695716156,Low
X-Men: The Official Game,XB,2006.0,Action,Activision,0.08,0.02,0.0,0.0,0.1,T,0.011416994788177823,Microsoft_Xbox,1,0.003475682678812576,Low
RLH: Run Like Hell,PS2,2002.0,Shooter,Virgin Interactive,0.05,0.04,0.0,0.01,0.1,M,0.014906752674065087,Sony_Playstation,0,0.004772220430324297,Low
Backyard Baseball '10,Wii,2009.0,Sports,Atari,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
Conflict: Global Terror,XB,2005.0,Shooter,SCi,0.08,0.02,0.0,0.0,0.1,M,0.011416994788177823,Microsoft_Xbox,1,0.003475682678812576,Low
Minority Report: Everybody Runs,GC,2002.0,Action,Activision,0.08,0.02,0.0,0.0,0.1,T,0.011416994788177823,Nintendo,0,0.003475682678812576,Low
Terraria,PSV,2013.0,Action,Screenlife,0.0,0.01,0.09,0.0,0.1,T,0.06322862167032108,Sony_Playstation,3,0.022725078314996938,Average
Water Sports,Wii,2009.0,Action,Avanquest,0.05,0.04,0.0,0.01,0.1,E,0.014906752674065087,Nintendo,2,0.004772220430324297,Low
Beach Spikers: Virtua Beach Volleyball,GC,2002.0,Sports,Sega,0.08,0.02,0.0,0.0,0.1,E,0.011416994788177823,Nintendo,0,0.003475682678812576,Low
The Destiny of Zorro,Wii,2009.0,Action,505 Games,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
Van Helsing,GBA,2004.0,Action,Activision,0.07,0.03,0.0,0.0,0.1,T,0.011970853007009005,Nintendo,0,0.0036814557190007467,Low
Bee Movie Game,PS2,2007.0,Action,Activision,0.05,0.04,0.0,0.01,0.1,E,0.014906752674065087,Sony_Playstation,1,0.004772220430324297,Low
Resident Evil: Revelations 2,PSV,2015.0,Action,Capcom,0.0,0.03,0.07,0.01,0.1,M,0.056112532924376686,Sony_Playstation,3,0.020081262324341514,Average
Kelly Slater's Pro Surfer,XB,2002.0,Sports,Activision,0.08,0.02,0.0,0.0,0.1,E,0.011416994788177823,Microsoft_Xbox,0,0.003475682678812576,Low
NFL Tour,X360,2008.0,Sports,Electronic Arts,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Microsoft_Xbox,1,0.0039491282695716156,Low
Harry Potter and the Deathly Hallows - Part 1,PC,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.1,T,0.014829964071454274,PC,2,0.004743691424752485,Low
Resident Evil: Revelations 2,XOne,2015.0,Action,Capcom,0.07,0.02,0.0,0.01,0.1,M,0.013799036236402728,Microsoft_Xbox,3,0.004360674349947956,Low
Alien Hominid,PS2,2004.0,Shooter,Zoo Digital Publishing,0.05,0.04,0.0,0.01,0.1,T,0.014906752674065087,Sony_Playstation,0,0.004772220430324297,Low
Puss in Boots,DS,2011.0,Action,THQ,0.08,0.01,0.0,0.01,0.1,E,0.013245178017571548,Nintendo,2,0.0041549013097597854,Low
Tom Clancy's Ghost Recon: Predator,PSP,2010.0,Shooter,Ubisoft,0.07,0.02,0.0,0.02,0.1,T,0.017212005519679177,Sony_Playstation,2,0.005628683095887865,Low
Murdered: Soul Suspect,X360,2014.0,Action,Square Enix,0.06,0.03,0.0,0.01,0.1,M,0.014352894455233908,Microsoft_Xbox,3,0.004566447390136126,Low
Deca Sports DS,DS,2009.0,Sports,Hudson Soft,0.07,0.02,0.0,0.01,0.1,E,0.013799036236402728,Nintendo,2,0.004360674349947956,Low
Tom Clancy's Splinter Cell,GBA,2003.0,Action,Ubisoft,0.07,0.03,0.0,0.0,0.1,T,0.011970853007009005,Nintendo,0,0.0036814557190007467,Low
Bullet Witch,X360,2006.0,Shooter,Atari,0.07,0.01,0.02,0.01,0.1,M,0.025912880319506303,Microsoft_Xbox,1,0.00886128920153599,Low
Spider-Man: Web of Shadows,DS,2008.0,Action,Activision,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Nintendo,1,0.0039491282695716156,Low
NBA Ballers: Rebound,PSP,2006.0,Sports,Midway Games,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Sony_Playstation,1,0.0039491282695716156,Low
Silent Scope Complete,XB,2004.0,Shooter,Konami Digital Entertainment,0.07,0.02,0.0,0.0,0.1,M,0.010386066953126279,Microsoft_Xbox,0,0.0030926656040080472,Low
Attack of the Movies 3D,Wii,2010.0,Shooter,Majesco Entertainment,0.09,0.0,0.0,0.01,0.1,T,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
Tom Clancy's Classic Trilogy,XB,2004.0,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.1,M,0.010386066953126279,Microsoft_Xbox,0,0.0030926656040080472,Low
Little League World Series Baseball 2010,X360,2010.0,Sports,Activision,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Microsoft_Xbox,2,0.0039491282695716156,Low
Generator Rex: Agent of Providence,3DS,2011.0,Action,Activision,0.07,0.02,0.0,0.01,0.1,E10+,0.013799036236402728,Nintendo,2,0.004360674349947956,Low
Cabela's North American Adventures,PSP,2010.0,Sports,Activision,0.09,0.0,0.0,0.01,0.1,T,0.012691319798740369,Sony_Playstation,2,0.0039491282695716156,Low
NHL 2K6,X360,2005.0,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Microsoft_Xbox,1,0.0039491282695716156,Low
X-Men: Destiny,Wii,2011.0,Action,Activision,0.07,0.02,0.0,0.01,0.1,T,0.013799036236402728,Nintendo,2,0.004360674349947956,Low
College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1,E,0.010386066953126279,Microsoft_Xbox,1,0.0030926656040080472,Low
NBA 2K16,PC,2015.0,Sports,Take-Two Interactive,0.03,0.06,0.0,0.01,0.1,E10+,0.016014469111727443,PC,3,0.0051837665107006365,Low
Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011.0,Action,THQ,0.07,0.02,0.0,0.01,0.1,E10+,0.013799036236402728,Nintendo,2,0.004360674349947956,Low
Tom Clancy's HAWX 2,Wii,2010.0,Action,Ubisoft,0.06,0.03,0.0,0.01,0.1,T,0.014352894455233908,Nintendo,2,0.004566447390136126,Low
Predator: Concrete Jungle,XB,2005.0,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.1,M,0.010386066953126279,Microsoft_Xbox,1,0.0030926656040080472,Low
Big League Sports,Wii,2008.0,Sports,Activision,0.09,0.01,0.0,0.01,0.1,E,0.014276105852623094,Nintendo,1,0.004537918384564315,Low
Rocky: Legends,XB,2004.0,Action,Ubisoft,0.07,0.02,0.0,0.0,0.1,T,0.010386066953126279,Microsoft_Xbox,0,0.0030926656040080472,Low
The BIGS 2,PSP,2009.0,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Sony_Playstation,2,0.0039491282695716156,Low
System Flaw,DS,2009.0,Shooter,Enjoy Gaming ltd.,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
EVE: Valkyrie,PS4,2016.0,Shooter,CCP,0.03,0.05,0.0,0.02,0.1,T,0.017842652341121173,Sony_Playstation,3,0.005862985141647848,Low
The Crew: Wild Run,PS4,2015.0,Action,Ubisoft,0.0,0.08,0.0,0.01,0.1,T,0.01609125771433826,Sony_Playstation,3,0.005212295516272449,Low
NeverDead,X360,2012.0,Shooter,Konami Digital Entertainment,0.06,0.03,0.0,0.01,0.1,M,0.014352894455233908,Microsoft_Xbox,2,0.004566447390136126,Low
EyeToy: Operation Spy,PS2,2005.0,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,E,0.014906752674065087,Sony_Playstation,1,0.004772220430324297,Low
Blades of Time,PS3,2012.0,Action,Konami Digital Entertainment,0.04,0.03,0.01,0.01,0.1,M,0.019140353853623962,Sony_Playstation,2,0.006345115723817433,Low
Thor: God of Thunder,3DS,2011.0,Action,Sega,0.06,0.03,0.0,0.01,0.1,T,0.014352894455233908,Nintendo,2,0.004566447390136126,Low
Pro Evolution Soccer 2016,X360,2015.0,Sports,Konami Digital Entertainment,0.04,0.05,0.0,0.01,0.1,E,0.015460610892896267,Microsoft_Xbox,3,0.0049779934705124675,Low
Reign of Fire,XB,2002.0,Shooter,BAM! Entertainment,0.07,0.02,0.0,0.0,0.1,M,0.010386066953126279,Microsoft_Xbox,0,0.0030926656040080472,Low
Star Wars: Lethal Alliance,DS,2006.0,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1,E10+,0.013245178017571548,Nintendo,1,0.0041549013097597854,Low
Rapala Pro Bass Fishing 2010,DS,2010.0,Sports,Activision,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
MySims SkyHeroes,X360,2010.0,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Microsoft_Xbox,2,0.0039491282695716156,Low
The Secret Saturdays: Beasts of the 5th Sun,Wii,2009.0,Action,D3Publisher,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
Tornado Outbreak,Wii,2009.0,Action,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
The Secret Saturdays: Beasts of the 5th Sun,PSP,2009.0,Action,D3Publisher,0.08,0.0,0.0,0.01,0.1,E10+,0.011660391963688822,Sony_Playstation,2,0.003566111194767086,Low
Skylanders: Spyro's Adventure,PC,2011.0,Action,Activision,0.05,0.03,0.0,0.01,0.1,E10+,0.013321966620182361,PC,2,0.004183430315331597,Low
Man vs. Wild,X360,2011.0,Action,Crave Entertainment,0.09,0.0,0.0,0.01,0.1,T,0.012691319798740369,Microsoft_Xbox,2,0.0039491282695716156,Low
Heatseeker,Wii,2007.0,Action,Codemasters,0.08,0.0,0.0,0.01,0.1,T,0.011660391963688822,Nintendo,1,0.003566111194767086,Low
Samurai Warriors 4: Empires,PS4,2015.0,Action,Tecmo Koei,0.02,0.01,0.06,0.01,0.1,T,0.048155501418221176,Sony_Playstation,3,0.01712501376067481,Average
Ninja Reflex,DS,2008.0,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1,E10+,0.012691319798740369,Nintendo,1,0.0039491282695716156,Low
Power Stone Collection,PSP,2006.0,Action,Capcom,0.08,0.0,0.0,0.01,0.1,T,0.011660391963688822,Sony_Playstation,1,0.003566111194767086,Low
"Blast Works: Build, Trade, Destroy",Wii,2008.0,Shooter,Eidos Interactive,0.09,0.0,0.0,0.01,0.1,E,0.012691319798740369,Nintendo,1,0.0039491282695716156,Low
Lego Star Wars: The Force Awakens,PSV,2016.0,Action,Warner Bros. Interactive Entertainment,0.01,0.06,0.01,0.02,0.1,E10+,0.024214897793393954,Sony_Playstation,3,0.008230443590321856,Low
Darkest of Days,X360,2009.0,Shooter,Phantom EFX,0.09,0.0,0.0,0.01,0.1,M,0.012691319798740369,Microsoft_Xbox,2,0.0039491282695716156,Low
Minority Report: Everybody Runs,XB,2002.0,Action,Activision,0.07,0.02,0.0,0.0,0.1,T,0.010386066953126279,Microsoft_Xbox,0,0.0030926656040080472,Low
Barnyard,PS2,2006.0,Action,THQ,0.05,0.04,0.0,0.01,0.09,E10+,0.014906752674065087,Sony_Playstation,1,0.004772220430324297,Low
MindJack,X360,2011.0,Shooter,Square Enix,0.07,0.02,0.0,0.01,0.09,M,0.013799036236402728,Microsoft_Xbox,2,0.004360674349947956,Low
NFL Blitz 20-02,XB,2002.0,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09,E,0.010386066953126279,Microsoft_Xbox,0,0.0030926656040080472,Low
Robots,XB,2005.0,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09,E,0.010386066953126279,Microsoft_Xbox,1,0.0030926656040080472,Low
Little League World Series Baseball 2008,Wii,2008.0,Sports,Activision,0.09,0.0,0.0,0.01,0.09,E,0.012691319798740369,Nintendo,1,0.0039491282695716156,Low
Winter Stars,X360,2011.0,Sports,Deep Silver,0.05,0.03,0.0,0.01,0.09,E,0.013321966620182361,Microsoft_Xbox,2,0.004183430315331597,Low
Bladestorm: The Hundred Years' War,X360,2007.0,Action,Tecmo Koei,0.08,0.01,0.0,0.01,0.09,T,0.013245178017571548,Microsoft_Xbox,1,0.0041549013097597854,Low
Blitz: Overtime,PSP,2006.0,Sports,Midway Games,0.09,0.0,0.0,0.01,0.09,M,0.012691319798740369,Sony_Playstation,1,0.0039491282695716156,Low
Altered Beast: Guardian of the Realms,GBA,2002.0,Action,THQ,0.07,0.02,0.0,0.0,0.09,T,0.010386066953126279,Nintendo,0,0.0030926656040080472,Low
Young Justice: Legacy,PS3,2013.0,Action,Namco Bandai Games,0.06,0.01,0.0,0.02,0.09,T,0.014596291630744905,Sony_Playstation,3,0.004656875906090636,Low
Raven Squad: Operation Hidden Dagger,X360,2009.0,Shooter,Evolved Games,0.08,0.01,0.0,0.01,0.09,T,0.013245178017571548,Microsoft_Xbox,2,0.0041549013097597854,Low
Halo 2,PC,2007.0,Shooter,Microsoft Game Studios,0.01,0.06,0.0,0.02,0.09,M,0.017365582724900804,PC,1,0.005685741107031488,Low
Gradius V,PS2,2004.0,Shooter,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09,T,0.014906752674065087,Sony_Playstation,0,0.004772220430324297,Low
Medal of Honor: Vanguard,Wii,2007.0,Shooter,Electronic Arts,0.06,0.03,0.0,0.01,0.09,T,0.014352894455233908,Nintendo,1,0.004566447390136126,Low
Pro Evolution Soccer 2013,Wii,2012.0,Sports,Konami Digital Entertainment,0.0,0.03,0.06,0.0,0.09,E,0.04585024857260708,Nintendo,2,0.016268551095111237,Average
MLB SlugFest 20-04,XB,2003.0,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09,E,0.010386066953126279,Microsoft_Xbox,0,0.0030926656040080472,Low
Barbie and the Magic of Pegasus,GBA,2005.0,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09,E,0.010386066953126279,Nintendo,1,0.0030926656040080472,Low
Big League Sports: Summer,Wii,2009.0,Sports,Activision,0.09,0.0,0.0,0.01,0.09,E,0.012691319798740369,Nintendo,2,0.0039491282695716156,Low
Code Lyoko: Quest for Infinity,Wii,2007.0,Action,Game Factory,0.07,0.01,0.0,0.01,0.09,E10+,0.012214250182520002,Nintendo,1,0.0037718842349552567,Low
Championship Foosball,Wii,2008.0,Sports,505 Games,0.09,0.0,0.0,0.01,0.09,E,0.012691319798740369,Nintendo,1,0.0039491282695716156,Low
Backyard Sports: Sandlot Sluggers,X360,2010.0,Sports,Atari,0.09,0.0,0.0,0.01,0.09,E,0.012691319798740369,Microsoft_Xbox,2,0.0039491282695716156,Low
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016.0,Action,Activision,0.05,0.02,0.0,0.02,0.09,T,0.015150149849576085,Sony_Playstation,3,0.004862648946278807,Low
Ribbit King,PS2,2003.0,Sports,Atari,0.05,0.04,0.0,0.01,0.09,E,0.014906752674065087,Sony_Playstation,0,0.004772220430324297,Low
Alien Hominid,GC,2004.0,Shooter,O3 Entertainment,0.07,0.02,0.0,0.0,0.09,T,0.010386066953126279,Nintendo,0,0.0030926656040080472,Low
Rygar: The Battle of Argus,Wii,2008.0,Action,Rising Star Games,0.09,0.0,0.0,0.01,0.09,T,0.012691319798740369,Nintendo,1,0.0039491282695716156,Low
Ninja Gaiden Black,XB,2005.0,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,M,0.010386066953126279,Microsoft_Xbox,1,0.0030926656040080472,Low
NCAA March Madness 08,PS3,2007.0,Sports,Electronic Arts,0.08,0.0,0.0,0.01,0.09,E,0.011660391963688822,Sony_Playstation,1,0.003566111194767086,Low
Major League Baseball 2K12,PSP,2012.0,Sports,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,E,0.011660391963688822,Sony_Playstation,2,0.003566111194767086,Low
Let's Ride! Silver Buckle Stables,PS2,2006.0,Sports,THQ,0.05,0.04,0.0,0.01,0.09,E,0.014906752674065087,Sony_Playstation,1,0.004772220430324297,Low
Army Corps of Hell,PSV,2011.0,Action,Square Enix,0.04,0.04,0.0,0.02,0.09,M,0.01728879412228999,Sony_Playstation,2,0.005657212101459677,Low
